INFO 2024-10-29 13:22:11,077 model 7792 27824 No se detectó contenido matemático. Score: 0.0007687576875768758
INFO 2024-10-29 13:22:11,078 model 7792 27824 No se detectó contenido matemático válido
INFO 2024-10-29 13:22:11,097 model 7792 18960 Score matemático calculado: 0.0010954616588419405
INFO 2024-10-29 13:22:11,098 model 7792 18960 No se detectó contenido matemático. Score: 0.0010954616588419405
INFO 2024-10-29 13:22:11,098 model 7792 18960 No se detectó contenido matemático válido
INFO 2024-10-29 13:22:11,145 model 7792 20568 Score matemático calculado: 0.0010954616588419405
INFO 2024-10-29 13:22:11,145 model 7792 20568 No se detectó contenido matemático. Score: 0.0010954616588419405
INFO 2024-10-29 13:22:11,145 model 7792 20568 No se detectó contenido matemático válido
INFO 2024-10-29 13:22:11,165 model 7792 25688 Score matemático calculado: 0.0010954616588419405
INFO 2024-10-29 13:22:11,169 model 7792 25688 No se detectó contenido matemático. Score: 0.0010954616588419405
INFO 2024-10-29 13:22:11,169 model 7792 25688 No se detectó contenido matemático válido
INFO 2024-10-29 13:22:11,326 model 7792 18988 Score matemático calculado: 0.0007687576875768758
INFO 2024-10-29 13:22:11,326 model 7792 18988 No se detectó contenido matemático. Score: 0.0007687576875768758
INFO 2024-10-29 13:22:11,326 model 7792 18988 No se detectó contenido matemático válido
